1.782614873491184e-07,4.949965841660742e-07,1.32877016767452e-06,3.4931841241814254e-07,6.137632340141863e-07,9.295328709413297e-06,6.91658424329944e-05,0.20755605399608612,0.7770224809646606,1.5733691043351428e-06,7.97002485342091e-07,7.725675459369086e-07,2.3370403141598217e-06,0.0005990773788653314,0.00010741771984612569,7.248311158036813e-05,0.014109261333942413,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05,1.3947621482657269e-05
1.1381857945025331e-07,3.8209097397157166e-07,9.734078503242927e-07,2.3234871093791298e-07,2.212650088040391e-06,0.00015467264165636152,0.2206779569387436,0.2614675462245941,0.508192777633667,1.4617878605349688e-06,4.792398158315336e-07,5.015287456444639e-07,1.5432564168804674e-06,0.0003673273604363203,6.614639278268442e-05,4.4792926928494126e-05,0.008743449114263058,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06,8.668975169712212e-06
8.073167805378034e-07,1.0726747859735042e-05,0.00012489654181990772,0.2518816888332367,0.7237032055854797,6.93924562256143e-07,9.307049708695558e-07,0.0003855009563267231,8.88941121957032e-06,5.433247224573279e-06,2.1259144489249593e-07,0.010088516399264336,0.013351570814847946,2.742155800206092e-07,5.041064468969125e-06,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05,1.2694693396042567e-05
1.8876388594435412e-06,7.334875408560038e-05,0.018382107838988304,0.24956265091896057,0.708472490310669,7.464071813956252e-07,9.780471827980364e-07,0.0003713401092682034,9.116171895584557e-06,5.361748662835453e-06,2.0586638527220202e-07,0.00978498812764883,0.012912415899336338,2.651268857789546e-07,4.875590548181208e-06,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05,1.2270766092115082e-05
0.00015097729919943959,2.478241003700532e-05,5.181454980629496e-06,4.7979888222471345e-06,4.067901500093285e-06,2.9867401281080674e-06,2.9889813959016465e-05,3.4558420338726137e-06,6.323031357169384e-06,0.0006857406697236001,0.024518664926290512,0.019486334174871445,0.35128092765808105,0.12168383598327637,0.0033521552104502916,0.010339362546801567,0.002951730042695999,0.4514850676059723,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471,0.0004510873695835471
0.0001601551630301401,2.6384932425571606e-05,5.509803486347664e-06,5.10103018314112e-06,4.3239392653049435e-06,3.178430915795616e-06,3.2464700780110434e-05,3.820986876235111e-06,7.562106475234032e-06,0.0005065883160568774,0.010534216649830341,0.017783304676413536,0.3424590229988098,0.12366087734699249,0.0035072797909379005,0.010859059169888496,0.003119582077488303,0.4724591374397278,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113,0.00047943356912583113
4.560292836686131e-06,4.588128376781242e-06,3.943705451092683e-05,1.0067065886687487e-05,7.214319794002222e-06,9.829090231505688e-06,1.1984365301032085e-05,1.924339812831022e-05,0.0025710894260555506,0.0006140116020105779,0.0005679207388311625,0.05813517048954964,0.007800544146448374,0.004821956157684326,0.8952482342720032,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333,0.0008862990653142333
4.590362095768796e-06,4.607669325196184e-06,3.9453207136830315e-05,9.942158612830099e-06,6.9498460106842685e-06,9.239322935172822e-06,9.204381058225408e-06,6.142255642771488e-06,2.7071544081991306e-06,0.0003499291487969458,0.0004020331834908575,0.062541663646698,0.007622933480888605,0.004812125116586685,0.8938758969306946,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613,0.000891252770088613
0.48017942905426025,0.48888954520225525,0.008600021712481976,0.0005690262769348919,1.0728164852480404e-05,4.5560450416815e-06,0.0007900057244114578,0.00015547338989563286,1.0763263702529002e-07,1.2320762721174106e-07,6.804295082929457e-08,3.411615523418732e-07,3.484985199975199e-06,2.38130542129511e-05,0.001988325733691454,0.00109143799636513,0.00025760417338460684,5.7838333304971457e-05,0.0002405202976660803,0.008413217030465603,0.00853198952972889,1.663878208546521e-07,3.265424766141223e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06,7.2656816882954445e-06
0.48227861523628235,0.4910174310207367,0.006068693473935127,0.0002822016249410808,2.6667907150113024e-05,2.983132617373485e-06,7.087980407050054e-07,3.584400110412389e-05,8.664392936452714e-08,2.604594442345842e-07,1.1814449152325324e-07,4.4298104739937116e-08,4.1421216678827477e-07,1.9438577510300092e-05,0.0017120196716859937,0.0010150662856176496,0.00024899537675082684,5.640806193696335e-05,0.00023636971309315413,0.008332287892699242,0.008471851237118244,1.671391203217354e-07,3.278830945419031e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06,7.3093756327580195e-06
